0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158
0.236842105263158,0.236842105263158,0.236842105263158,0.254385964912281,0.263157894736842
0.236842105263158,0.236842105263158,0.236842105263158,0.236842105263158,0.280701754385965
0.254385964912281,0.245614035087719,0.263157894736842,0.245614035087719,0.245614035087719
0.263157894736842,0.289473684210526,0.307017543859649,0.236842105263158,0.245614035087719
0.307017543859649,0.307017543859649,0.280701754385965,0.307017543859649,0.245614035087719
0.315789473684211,0.359649122807018,0.298245614035088,0.342105263157895,0.271929824561403
0.236842105263158,0.280701754385965,0.37719298245614,0.307017543859649,0.368421052631579
0.394736842105263,0.385964912280702,0.403508771929825,0.359649122807018,0.342105263157895
0.359649122807018,0.385964912280702,0.394736842105263,0.298245614035088,0.37719298245614
0.236842105263158,0.315789473684211,0.359649122807018,0.359649122807018,0.394736842105263
0.429824561403509,0.394736842105263,0.394736842105263,0.43859649122807,0.43859649122807
0.385964912280702,0.412280701754386,0.403508771929825,0.403508771929825,0.394736842105263
0.429824561403509,0.403508771929825,0.421052631578947,0.342105263157895,0.385964912280702
0.37719298245614,0.412280701754386,0.429824561403509,0.394736842105263,0.368421052631579
0.37719298245614,0.385964912280702,0.429824561403509,0.403508771929825,0.447368421052632
0.394736842105263,0.403508771929825,0.43859649122807,0.350877192982456,0.43859649122807
0.403508771929825,0.456140350877193,0.43859649122807,0.456140350877193,0.429824561403509
