##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=Abs
399.264912  	0.668980 
401.193728  	0.643329 
403.122544  	0.639907 
405.051360  	0.637053 
406.980176  	0.627490 
408.908992  	0.617716 
410.837808  	0.623028 
412.766624  	0.614408 
414.695440  	0.611251 
416.624256  	0.610719 
418.553072  	0.607561 
420.481888  	0.598234 
422.410704  	0.606012 
424.339520  	0.588213 
426.268336  	0.581569 
428.197152  	0.583532 
430.125968  	0.583933 
432.054784  	0.573633 
433.983600  	0.567831 
435.912416  	0.555398 
437.841232  	0.559362 
439.770048  	0.560035 
441.698864  	0.559760 
443.627680  	0.551701 
445.556496  	0.548840 
447.485312  	0.545073 
449.414128  	0.548745 
451.342944  	0.544786 
453.271760  	0.543952 
455.200576  	0.541242 
457.129392  	0.540253 
459.058208  	0.536287 
460.987024  	0.539793 
462.915840  	0.538826 
464.844656  	0.540916 
466.773472  	0.536387 
468.702288  	0.537735 
470.631104  	0.535772 
472.559920  	0.532232 
474.488736  	0.525443 
476.417552  	0.529614 
478.346368  	0.531035 
480.275184  	0.530838 
482.204000  	0.529698 
484.132816  	0.530749 
486.061632  	0.528064 
487.990448  	0.531542 
489.919264  	0.528589 
491.848080  	0.525197 
493.776896  	0.518182 
495.705712  	0.517963 
497.634528  	0.515654 
499.563344  	0.517463 
501.492160  	0.516277 
503.420976  	0.516592 
505.349792  	0.512910 
507.278608  	0.510625 
509.207424  	0.508822 
511.136240  	0.508607 
513.065056  	0.507886 
514.993872  	0.512226 
516.922688  	0.513130 
518.851504  	0.511775 
520.780320  	0.509337 
522.709136  	0.510818 
524.637952  	0.506363 
526.566768  	0.503569 
528.495584  	0.502175 
530.424400  	0.501801 
532.353216  	0.498851 
534.282032  	0.495290 
536.210848  	0.491928 
538.139664  	0.488187 
540.068480  	0.483917 
541.997296  	0.483159 
543.926112  	0.479011 
545.854928  	0.477281 
547.783744  	0.474354 
549.712560  	0.471547 
551.641376  	0.467721 
553.570192  	0.465523 
555.499008  	0.460840 
557.427824  	0.458196 
559.356640  	0.456288 
561.285456  	0.454324 
563.214272  	0.449736 
565.143088  	0.446856 
567.071904  	0.443605 
569.000720  	0.440548 
570.929536  	0.436472 
572.858352  	0.434819 
574.787168  	0.432508 
576.715984  	0.430426 
578.644800  	0.427441 
580.573616  	0.423956 
582.502432  	0.420290 
584.431248  	0.418207 
586.360064  	0.415831 
588.288880  	0.414087 
590.217696  	0.411872 
592.146512  	0.410474 
594.075328  	0.407236 
596.004144  	0.404371 
597.932960  	0.402183 
599.861776  	0.400826 
601.790592  	0.399133 
603.719408  	0.397808 
605.648224  	0.395789 
607.577040  	0.394720 
609.505856  	0.393027 
611.434672  	0.392213 
613.363488  	0.389680 
615.292304  	0.387208 
617.221120  	0.384990 
619.149936  	0.383458 
621.078752  	0.380900 
623.007568  	0.379829 
624.936384  	0.378354 
626.865200  	0.377213 
628.794016  	0.375355 
630.722832  	0.373567 
632.651648  	0.371698 
634.580464  	0.370069 
636.509280  	0.369291 
638.438096  	0.368820 
640.366912  	0.367089 
642.295728  	0.365450 
644.224544  	0.362777 
646.153360  	0.360407 
648.082176  	0.357471 
650.010992  	0.354794 
651.939808  	0.351081 
653.868624  	0.347835 
655.797440  	0.344489 
657.726256  	0.341857 
659.655072  	0.338305 
661.583888  	0.335083 
663.512704  	0.331892 
665.441520  	0.329279 
667.370336  	0.324553 
669.299152  	0.319099 
671.227968  	0.318466 
673.156784  	0.317090 
675.085600  	0.314582 
677.014416  	0.312354 
678.943232  	0.310756 
680.872048  	0.309018 
682.800864  	0.306510 
684.729680  	0.304542 
686.658496  	0.302355 
688.587312  	0.300281 
690.516128  	0.297701 
692.444944  	0.295827 
694.373760  	0.294010 
696.302576  	0.291999 
698.231392  	0.289795 
700.160208  	0.287477 
702.089024  	0.284559 
704.017840  	0.282476 
705.946656  	0.280181 
707.875472  	0.277869 
709.804288  	0.275652 
711.733104  	0.273948 
713.661920  	0.271756 
715.590736  	0.270191 
717.519552  	0.268720 
719.448368  	0.267889 
721.377184  	0.267633 
723.306000  	0.267580 
725.234816  	0.266744 
727.163632  	0.265143 
729.092448  	0.262662 
731.021264  	0.260204 
732.950080  	0.257622 
734.878896  	0.255010 
736.807712  	0.252549 
738.736528  	0.250755 
740.665344  	0.248950 
742.594160  	0.247299 
744.522976  	0.245578 
746.451792  	0.244031 
748.380608  	0.242562 
750.309424  	0.241222 
752.238240  	0.239849 
754.167056  	0.238661 
756.095872  	0.237165 
758.024688  	0.235813 
759.953504  	0.234761 
761.882320  	0.233976 
763.811136  	0.232896 
765.739952  	0.231588 
767.668768  	0.229810 
769.597584  	0.228303 
771.526400  	0.227318 
773.455216  	0.227214 
775.384032  	0.227541 
777.312848  	0.228660 
779.241664  	0.229971 
781.170480  	0.229541 
783.099296  	0.226945 
785.028112  	0.223149 
786.956928  	0.218687 
788.885744  	0.214751 
790.814560  	0.211444 
792.743376  	0.209082 
794.672192  	0.207057 
796.601008  	0.205690 
798.529824  	0.203553 
800.458640  	0.200433 
802.387456  	0.197182 
804.316272  	0.195131 
806.245088  	0.193758 
808.173904  	0.192703 
810.102720  	0.191830 
812.031536  	0.190950 
813.960352  	0.189793 
815.889168  	0.188585 
817.817984  	0.187495 
819.746800  	0.186766 
821.675616  	0.185616 
823.604432  	0.184381 
825.533248  	0.182555 
827.462064  	0.180643 
829.390880  	0.179217 
831.319696  	0.177743 
833.248512  	0.176126 
835.177328  	0.174251 
837.106144  	0.172057 
839.034960  	0.169436 
840.963776  	0.166931 
842.892592  	0.164897 
844.821408  	0.162563 
846.750224  	0.160499 
848.679040  	0.158739 
850.607856  	0.156972 
852.536672  	0.155496 
854.465488  	0.153945 
856.394304  	0.152419 
858.323120  	0.151386 
860.251936  	0.150225 
862.180752  	0.148801 
864.109568  	0.147356 
866.038384  	0.145995 
867.967200  	0.144521 
869.896016  	0.143081 
871.824832  	0.141577 
873.753648  	0.140374 
875.682464  	0.139649 
877.611280  	0.139544 
879.540096  	0.139816 
881.468912  	0.139728 
883.397728  	0.139428 
885.326544  	0.138732 
887.255360  	0.137831 
889.184176  	0.137196 
891.112992  	0.136468 
893.041808  	0.135004 
894.970624  	0.133074 
896.899440  	0.130979 
898.828256  	0.128188 
900.757072  	0.125518 
902.685888  	0.123248 
904.614704  	0.121727 
906.543520  	0.120859 
908.472336  	0.120796 
910.401152  	0.121310 
912.329968  	0.122117 
914.258784  	0.123079 
916.187600  	0.124170 
918.116416  	0.124699 
920.045232  	0.124538 
921.974048  	0.123757 
923.902864  	0.122714 
925.831680  	0.121605 
927.760496  	0.120435 
929.689312  	0.119321 
931.618128  	0.118658 
933.546944  	0.118288 
935.475760  	0.117683 
937.404576  	0.117061 
939.333392  	0.116892 
941.262208  	0.117145 
943.191024  	0.117947 
945.119840  	0.119611 
947.048656  	0.121795 
948.977472  	0.124703 
950.906288  	0.128289 
