##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=Abs
399.264912  	0.628075 
401.193728  	0.619530 
403.122544  	0.613476 
405.051360  	0.596857 
406.980176  	0.584608 
408.908992  	0.567987 
410.837808  	0.579473 
412.766624  	0.583161 
414.695440  	0.587155 
416.624256  	0.575202 
418.553072  	0.560786 
420.481888  	0.544342 
422.410704  	0.554986 
424.339520  	0.555157 
426.268336  	0.554403 
428.197152  	0.541888 
430.125968  	0.539392 
432.054784  	0.532737 
433.983600  	0.528712 
435.912416  	0.523799 
437.841232  	0.525173 
439.770048  	0.526375 
441.698864  	0.529902 
443.627680  	0.528036 
445.556496  	0.527846 
447.485312  	0.523773 
449.414128  	0.520361 
451.342944  	0.519977 
453.271760  	0.521759 
455.200576  	0.514633 
457.129392  	0.512491 
459.058208  	0.509770 
460.987024  	0.513865 
462.915840  	0.513447 
464.844656  	0.517829 
466.773472  	0.519723 
468.702288  	0.523068 
470.631104  	0.521744 
472.559920  	0.521491 
474.488736  	0.516386 
476.417552  	0.516027 
478.346368  	0.512301 
480.275184  	0.513729 
482.204000  	0.513233 
484.132816  	0.511574 
486.061632  	0.508465 
487.990448  	0.511459 
489.919264  	0.512311 
491.848080  	0.510260 
493.776896  	0.506592 
495.705712  	0.507725 
497.634528  	0.504480 
499.563344  	0.501623 
501.492160  	0.498227 
503.420976  	0.499009 
505.349792  	0.500298 
507.278608  	0.503439 
509.207424  	0.500372 
511.136240  	0.502158 
513.065056  	0.503022 
514.993872  	0.503450 
516.922688  	0.503981 
518.851504  	0.506543 
520.780320  	0.504285 
522.709136  	0.504315 
524.637952  	0.504006 
526.566768  	0.501127 
528.495584  	0.498358 
530.424400  	0.498525 
532.353216  	0.493791 
534.282032  	0.488252 
536.210848  	0.483001 
538.139664  	0.479763 
540.068480  	0.474924 
541.997296  	0.472237 
543.926112  	0.467385 
545.854928  	0.462934 
547.783744  	0.458568 
549.712560  	0.454850 
551.641376  	0.449577 
553.570192  	0.446102 
555.499008  	0.443573 
557.427824  	0.441081 
559.356640  	0.436481 
561.285456  	0.434194 
563.214272  	0.431054 
565.143088  	0.427325 
567.071904  	0.423063 
569.000720  	0.418946 
570.929536  	0.414107 
572.858352  	0.412089 
574.787168  	0.409812 
576.715984  	0.406503 
578.644800  	0.402742 
580.573616  	0.399918 
582.502432  	0.394908 
584.431248  	0.391906 
586.360064  	0.389320 
588.288880  	0.386739 
590.217696  	0.383753 
592.146512  	0.382358 
594.075328  	0.379963 
596.004144  	0.377423 
597.932960  	0.375721 
599.861776  	0.375617 
601.790592  	0.373763 
603.719408  	0.371473 
605.648224  	0.370281 
607.577040  	0.369441 
609.505856  	0.368391 
611.434672  	0.366743 
613.363488  	0.365219 
615.292304  	0.364460 
617.221120  	0.361694 
619.149936  	0.359867 
621.078752  	0.358556 
623.007568  	0.357659 
624.936384  	0.356063 
626.865200  	0.354750 
628.794016  	0.352742 
630.722832  	0.350749 
632.651648  	0.350097 
634.580464  	0.350110 
636.509280  	0.350321 
638.438096  	0.349984 
640.366912  	0.349087 
642.295728  	0.347891 
644.224544  	0.345604 
646.153360  	0.342702 
648.082176  	0.339113 
650.010992  	0.336287 
651.939808  	0.332420 
653.868624  	0.328097 
655.797440  	0.323916 
657.726256  	0.320618 
659.655072  	0.316798 
661.583888  	0.313427 
663.512704  	0.310131 
665.441520  	0.306781 
667.370336  	0.300202 
669.299152  	0.295482 
671.227968  	0.295413 
673.156784  	0.292815 
675.085600  	0.290000 
677.014416  	0.288054 
678.943232  	0.286775 
